,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
320,9,1,0.2518,0.2822,0.9271,0.9242,0.05,32,sgd,MLPZeroReLu
321,9,2,0.2517,0.28,0.9269,0.9234,0.05,32,sgd,MLPZeroReLu
322,9,3,0.2513,0.2797,0.927,0.9233,0.05,32,sgd,MLPZeroReLu
323,9,4,0.2505,0.2822,0.9274,0.9226,0.05,32,sgd,MLPZeroReLu
324,9,5,0.2497,0.2825,0.9278,0.923,0.05,32,sgd,MLPZeroReLu
325,9,6,0.2492,0.2824,0.928,0.9232,0.05,32,sgd,MLPZeroReLu
326,9,7,0.2486,0.2818,0.9281,0.9234,0.05,32,sgd,MLPZeroReLu
327,9,8,0.2478,0.2813,0.9284,0.9234,0.05,32,sgd,MLPZeroReLu
328,9,9,0.2471,0.2821,0.9286,0.9234,0.05,32,sgd,MLPZeroReLu
329,9,10,0.2465,0.2819,0.9288,0.9235,0.05,32,sgd,MLPZeroReLu
330,9,11,0.2459,0.2819,0.9289,0.9234,0.05,32,sgd,MLPZeroReLu
331,9,12,0.2453,0.282,0.9291,0.9233,0.05,32,sgd,MLPZeroReLu
332,9,13,0.2448,0.2819,0.9293,0.9234,0.05,32,sgd,MLPZeroReLu
333,9,14,0.2442,0.282,0.9295,0.9234,0.05,32,sgd,MLPZeroReLu
334,9,15,0.2437,0.2819,0.9296,0.9236,0.05,32,sgd,MLPZeroReLu
335,9,16,0.2432,0.2828,0.9297,0.9234,0.05,32,sgd,MLPZeroReLu
336,9,17,0.2427,0.2832,0.9298,0.9232,0.05,32,sgd,MLPZeroReLu
337,9,18,0.2422,0.2834,0.93,0.9232,0.05,32,sgd,MLPZeroReLu
338,9,19,0.2418,0.2835,0.9301,0.9231,0.05,32,sgd,MLPZeroReLu
339,9,20,0.2413,0.2835,0.9302,0.923,0.05,32,sgd,MLPZeroReLu
340,9,21,0.2408,0.2833,0.9303,0.9231,0.05,32,sgd,MLPZeroReLu
341,9,22,0.2404,0.2836,0.9304,0.9231,0.05,32,sgd,MLPZeroReLu
342,9,23,0.24,0.2838,0.9305,0.923,0.05,32,sgd,MLPZeroReLu
343,9,24,0.2396,0.2839,0.9306,0.923,0.05,32,sgd,MLPZeroReLu
344,9,25,0.2391,0.2842,0.9308,0.923,0.05,32,sgd,MLPZeroReLu
345,9,26,0.2387,0.2842,0.9308,0.9231,0.05,32,sgd,MLPZeroReLu
346,9,27,0.2383,0.2842,0.931,0.9231,0.05,32,sgd,MLPZeroReLu
347,9,28,0.238,0.2843,0.931,0.9232,0.05,32,sgd,MLPZeroReLu
348,9,29,0.2376,0.2844,0.9312,0.9232,0.05,32,sgd,MLPZeroReLu
349,9,30,0.2373,0.2845,0.9313,0.9232,0.05,32,sgd,MLPZeroReLu
350,9,31,0.237,0.2847,0.9313,0.9232,0.05,32,sgd,MLPZeroReLu
351,9,32,0.2366,0.2851,0.9314,0.9231,0.05,32,sgd,MLPZeroReLu
352,9,33,0.2363,0.2852,0.9315,0.9231,0.05,32,sgd,MLPZeroReLu
353,9,34,0.2359,0.2855,0.9316,0.923,0.05,32,sgd,MLPZeroReLu
354,9,35,0.2356,0.2855,0.9317,0.9231,0.05,32,sgd,MLPZeroReLu
355,9,36,0.2353,0.286,0.9318,0.9229,0.05,32,sgd,MLPZeroReLu
356,9,37,0.235,0.2863,0.9319,0.9228,0.05,32,sgd,MLPZeroReLu
357,9,38,0.2347,0.2864,0.9319,0.9229,0.05,32,sgd,MLPZeroReLu
358,9,39,0.2344,0.2865,0.932,0.9228,0.05,32,sgd,MLPZeroReLu
359,9,40,0.2341,0.2866,0.9321,0.9229,0.05,32,sgd,MLPZeroReLu
360,10,1,0.2079,0.2903,0.9402,0.9232,0.05,64,sgd,MLPZeroReLu
361,10,2,0.2073,0.2907,0.9402,0.9236,0.05,64,sgd,MLPZeroReLu
362,10,3,0.2071,0.2888,0.9402,0.9238,0.05,64,sgd,MLPZeroReLu
363,10,4,0.207,0.287,0.9401,0.9238,0.05,64,sgd,MLPZeroReLu
364,10,5,0.2068,0.2867,0.9401,0.9238,0.05,64,sgd,MLPZeroReLu
365,10,6,0.2066,0.2866,0.9401,0.9237,0.05,64,sgd,MLPZeroReLu
366,10,7,0.2065,0.287,0.9401,0.9236,0.05,64,sgd,MLPZeroReLu
367,10,8,0.2064,0.2865,0.9402,0.9238,0.05,64,sgd,MLPZeroReLu
368,10,9,0.2063,0.2863,0.9402,0.9238,0.05,64,sgd,MLPZeroReLu
369,10,10,0.2061,0.2866,0.9403,0.9236,0.05,64,sgd,MLPZeroReLu
370,10,11,0.206,0.2869,0.9403,0.9237,0.05,64,sgd,MLPZeroReLu
371,10,12,0.2059,0.2869,0.9403,0.9236,0.05,64,sgd,MLPZeroReLu
372,10,13,0.2058,0.2866,0.9403,0.9237,0.05,64,sgd,MLPZeroReLu
373,10,14,0.2058,0.2867,0.9403,0.9238,0.05,64,sgd,MLPZeroReLu
374,10,15,0.2057,0.2869,0.9403,0.9237,0.05,64,sgd,MLPZeroReLu
375,10,16,0.2056,0.2869,0.9403,0.9238,0.05,64,sgd,MLPZeroReLu
376,10,17,0.2055,0.287,0.9404,0.9237,0.05,64,sgd,MLPZeroReLu
377,10,18,0.2055,0.2869,0.9404,0.9237,0.05,64,sgd,MLPZeroReLu
378,10,19,0.2054,0.2867,0.9404,0.9238,0.05,64,sgd,MLPZeroReLu
379,10,20,0.2053,0.2867,0.9404,0.9238,0.05,64,sgd,MLPZeroReLu
380,10,21,0.2052,0.2869,0.9404,0.9237,0.05,64,sgd,MLPZeroReLu
381,10,22,0.2052,0.2868,0.9405,0.9237,0.05,64,sgd,MLPZeroReLu
382,10,23,0.2051,0.287,0.9405,0.9237,0.05,64,sgd,MLPZeroReLu
383,10,24,0.205,0.287,0.9405,0.9237,0.05,64,sgd,MLPZeroReLu
384,10,25,0.205,0.2872,0.9405,0.9237,0.05,64,sgd,MLPZeroReLu
385,10,26,0.2049,0.287,0.9405,0.9237,0.05,64,sgd,MLPZeroReLu
386,10,27,0.2048,0.2871,0.9406,0.9236,0.05,64,sgd,MLPZeroReLu
387,10,28,0.2048,0.2872,0.9406,0.9236,0.05,64,sgd,MLPZeroReLu
388,10,29,0.2047,0.2873,0.9406,0.9235,0.05,64,sgd,MLPZeroReLu
389,10,30,0.2046,0.2875,0.9406,0.9235,0.05,64,sgd,MLPZeroReLu
390,10,31,0.2046,0.2875,0.9407,0.9234,0.05,64,sgd,MLPZeroReLu
391,10,32,0.2045,0.2875,0.9407,0.9234,0.05,64,sgd,MLPZeroReLu
392,10,33,0.2044,0.2877,0.9407,0.9233,0.05,64,sgd,MLPZeroReLu
393,10,34,0.2044,0.2881,0.9407,0.9232,0.05,64,sgd,MLPZeroReLu
394,10,35,0.2043,0.2881,0.9407,0.9232,0.05,64,sgd,MLPZeroReLu
395,10,36,0.2043,0.2881,0.9407,0.9232,0.05,64,sgd,MLPZeroReLu
396,10,37,0.2042,0.2881,0.9408,0.9232,0.05,64,sgd,MLPZeroReLu
397,10,38,0.2041,0.2881,0.9408,0.9233,0.05,64,sgd,MLPZeroReLu
398,10,39,0.2041,0.2881,0.9408,0.9232,0.05,64,sgd,MLPZeroReLu
399,10,40,0.204,0.2881,0.9408,0.9232,0.05,64,sgd,MLPZeroReLu
400,11,1,0.2561,0.3344,0.9255,0.9117,0.1,32,sgd,MLPZeroReLu
401,11,2,0.2569,0.3422,0.9256,0.9125,0.1,32,sgd,MLPZeroReLu
402,11,3,0.2574,0.3395,0.9258,0.9129,0.1,32,sgd,MLPZeroReLu
403,11,4,0.2572,0.339,0.9259,0.9127,0.1,32,sgd,MLPZeroReLu
404,11,5,0.2574,0.3382,0.926,0.9134,0.1,32,sgd,MLPZeroReLu
405,11,6,0.2571,0.3373,0.9262,0.9138,0.1,32,sgd,MLPZeroReLu
406,11,7,0.2566,0.3352,0.9264,0.9143,0.1,32,sgd,MLPZeroReLu
407,11,8,0.2565,0.3341,0.9265,0.9148,0.1,32,sgd,MLPZeroReLu
408,11,9,0.2563,0.335,0.9266,0.9145,0.1,32,sgd,MLPZeroReLu
409,11,10,0.2561,0.3367,0.9267,0.9141,0.1,32,sgd,MLPZeroReLu
410,11,11,0.2558,0.3403,0.9269,0.9134,0.1,32,sgd,MLPZeroReLu
411,11,12,0.2553,0.3401,0.9271,0.9137,0.1,32,sgd,MLPZeroReLu
412,11,13,0.255,0.3393,0.9272,0.9139,0.1,32,sgd,MLPZeroReLu
413,11,14,0.2549,0.339,0.9272,0.914,0.1,32,sgd,MLPZeroReLu
414,11,15,0.2544,0.3397,0.9274,0.9142,0.1,32,sgd,MLPZeroReLu
415,11,16,0.2539,0.3397,0.9276,0.9144,0.1,32,sgd,MLPZeroReLu
416,11,17,0.2536,0.3391,0.9277,0.9147,0.1,32,sgd,MLPZeroReLu
417,11,18,0.2532,0.3397,0.9278,0.9147,0.1,32,sgd,MLPZeroReLu
418,11,19,0.2531,0.3396,0.9279,0.9146,0.1,32,sgd,MLPZeroReLu
419,11,20,0.2529,0.3397,0.928,0.9148,0.1,32,sgd,MLPZeroReLu
420,11,21,0.2527,0.3394,0.9281,0.915,0.1,32,sgd,MLPZeroReLu
421,11,22,0.2524,0.3393,0.9282,0.9151,0.1,32,sgd,MLPZeroReLu
422,11,23,0.2522,0.3394,0.9283,0.9152,0.1,32,sgd,MLPZeroReLu
423,11,24,0.252,0.3398,0.9283,0.9151,0.1,32,sgd,MLPZeroReLu
424,11,25,0.2517,0.3416,0.9284,0.9146,0.1,32,sgd,MLPZeroReLu
425,11,26,0.2514,0.3423,0.9285,0.9146,0.1,32,sgd,MLPZeroReLu
426,11,27,0.2512,0.3423,0.9286,0.9146,0.1,32,sgd,MLPZeroReLu
427,11,28,0.251,0.3423,0.9287,0.9147,0.1,32,sgd,MLPZeroReLu
428,11,29,0.2507,0.3424,0.9288,0.9146,0.1,32,sgd,MLPZeroReLu
429,11,30,0.2505,0.3427,0.9288,0.9146,0.1,32,sgd,MLPZeroReLu
430,11,31,0.2503,0.3435,0.9289,0.9145,0.1,32,sgd,MLPZeroReLu
431,11,32,0.2501,0.3433,0.9289,0.9146,0.1,32,sgd,MLPZeroReLu
432,11,33,0.2498,0.3439,0.929,0.9144,0.1,32,sgd,MLPZeroReLu
433,11,34,0.2496,0.344,0.929,0.9145,0.1,32,sgd,MLPZeroReLu
434,11,35,0.2494,0.3443,0.9291,0.9145,0.1,32,sgd,MLPZeroReLu
435,11,36,0.2491,0.3442,0.9291,0.9146,0.1,32,sgd,MLPZeroReLu
436,11,37,0.249,0.3445,0.9292,0.9145,0.1,32,sgd,MLPZeroReLu
437,11,38,0.2488,0.3453,0.9292,0.9144,0.1,32,sgd,MLPZeroReLu
438,11,39,0.2486,0.3457,0.9293,0.9144,0.1,32,sgd,MLPZeroReLu
439,11,40,0.2485,0.3459,0.9293,0.9142,0.1,32,sgd,MLPZeroReLu
440,12,1,0.212,0.3291,0.9393,0.9185,0.1,64,sgd,MLPZeroReLu
441,12,2,0.2103,0.3329,0.9397,0.9179,0.1,64,sgd,MLPZeroReLu
442,12,3,0.2091,0.3346,0.9401,0.9177,0.1,64,sgd,MLPZeroReLu
443,12,4,0.2085,0.3344,0.9402,0.9178,0.1,64,sgd,MLPZeroReLu
444,12,5,0.208,0.3334,0.9404,0.9178,0.1,64,sgd,MLPZeroReLu
445,12,6,0.2076,0.3324,0.9406,0.9178,0.1,64,sgd,MLPZeroReLu
446,12,7,0.2073,0.3319,0.9406,0.918,0.1,64,sgd,MLPZeroReLu
447,12,8,0.2071,0.3318,0.9405,0.918,0.1,64,sgd,MLPZeroReLu
448,12,9,0.207,0.3315,0.9405,0.9181,0.1,64,sgd,MLPZeroReLu
449,12,10,0.2068,0.3323,0.9405,0.9179,0.1,64,sgd,MLPZeroReLu
450,12,11,0.2066,0.3322,0.9405,0.918,0.1,64,sgd,MLPZeroReLu
451,12,12,0.2064,0.3323,0.9405,0.9179,0.1,64,sgd,MLPZeroReLu
452,12,13,0.2063,0.333,0.9405,0.9178,0.1,64,sgd,MLPZeroReLu
453,12,14,0.2062,0.3331,0.9405,0.9178,0.1,64,sgd,MLPZeroReLu
454,12,15,0.206,0.3329,0.9405,0.9178,0.1,64,sgd,MLPZeroReLu
455,12,16,0.2058,0.3331,0.9405,0.9177,0.1,64,sgd,MLPZeroReLu
456,12,17,0.2057,0.333,0.9405,0.9177,0.1,64,sgd,MLPZeroReLu
457,12,18,0.2055,0.3331,0.9405,0.9177,0.1,64,sgd,MLPZeroReLu
458,12,19,0.2054,0.333,0.9404,0.9177,0.1,64,sgd,MLPZeroReLu
459,12,20,0.2053,0.3334,0.9404,0.9176,0.1,64,sgd,MLPZeroReLu
460,12,21,0.2052,0.3334,0.9404,0.9177,0.1,64,sgd,MLPZeroReLu
461,12,22,0.2052,0.3336,0.9404,0.9176,0.1,64,sgd,MLPZeroReLu
462,12,23,0.2051,0.3335,0.9405,0.9177,0.1,64,sgd,MLPZeroReLu
463,12,24,0.2049,0.3335,0.9405,0.9177,0.1,64,sgd,MLPZeroReLu
464,12,25,0.2049,0.3334,0.9405,0.9178,0.1,64,sgd,MLPZeroReLu
465,12,26,0.2048,0.3333,0.9405,0.9178,0.1,64,sgd,MLPZeroReLu
466,12,27,0.2047,0.3332,0.9405,0.9178,0.1,64,sgd,MLPZeroReLu
467,12,28,0.2046,0.3332,0.9406,0.9178,0.1,64,sgd,MLPZeroReLu
468,12,29,0.2045,0.3333,0.9406,0.9178,0.1,64,sgd,MLPZeroReLu
469,12,30,0.2044,0.3333,0.9406,0.9177,0.1,64,sgd,MLPZeroReLu
470,12,31,0.2044,0.3334,0.9406,0.9177,0.1,64,sgd,MLPZeroReLu
471,12,32,0.2043,0.3333,0.9406,0.9177,0.1,64,sgd,MLPZeroReLu
472,12,33,0.2042,0.3334,0.9406,0.9177,0.1,64,sgd,MLPZeroReLu
473,12,34,0.2042,0.3335,0.9406,0.9177,0.1,64,sgd,MLPZeroReLu
474,12,35,0.2041,0.3338,0.9406,0.9176,0.1,64,sgd,MLPZeroReLu
475,12,36,0.204,0.3337,0.9406,0.9176,0.1,64,sgd,MLPZeroReLu
476,12,37,0.204,0.3339,0.9406,0.9176,0.1,64,sgd,MLPZeroReLu
477,12,38,0.2039,0.3339,0.9406,0.9176,0.1,64,sgd,MLPZeroReLu
478,12,39,0.2038,0.3341,0.9406,0.9175,0.1,64,sgd,MLPZeroReLu
479,12,40,0.2037,0.334,0.9406,0.9175,0.1,64,sgd,MLPZeroReLu
